"","username","my_watched_episodes","total_count","greater_than_eq_3_count","percentage","category"
"26030","Khaleoninja",7.5,4,3,0.75,8
"26031","khalfani",4,12,7,0.583333333333333,6
"26032","KhaliaRose",2,20,9,0.45,5
"26033","Khalid_sayyar",3,8,5,0.625,7
"26034","KhalidIbn",5,2,2,1,10
"26035","khalimah619",2.5,2,1,0.5,5
"26036","KhallArmstrong",4.5,4,3,0.75,8
"26037","khandiekhane",3,3,2,0.666666666666667,7
"26038","Khanem",12,1,1,1,10
"26039","khanh552",3,4,2,0.5,5
"26040","Khank",1.5,8,2,0.25,3
"26041","Khantroller",4,5,5,1,10
"26042","KhanVarilan",3.5,4,3,0.75,8
"26043","Khaotic_Kitten",6.5,2,2,1,10
"26044","khatie",1,3,0,0,1
"26045","Khaylo",1,12,2,0.166666666666667,2
"26046","Khdou",1.5,12,3,0.25,3
"26047","khee-ya",2.5,2,1,0.5,5
"26048","Kheldane",3,5,3,0.6,6
"26049","KhemTrailz",2,23,10,0.434782608695652,5
"26050","Khichira",7,5,4,0.8,8
"26051","khimmysaber12",13,1,1,1,10
"26052","Khin",2,6,2,0.333333333333333,4
"26053","Khioz",1,3,0,0,1
"26054","KHman92",3,5,5,1,10
"26055","khoe",4,7,5,0.714285714285714,8
"26056","KholdStare88",2,57,22,0.385964912280702,4
"26057","Kholodin",3,10,6,0.6,6
"26058","Kholtar",5,1,1,1,10
"26059","Khoren",4,2,1,0.5,5
"26060","Khoukharev",8,1,1,1,10
"26061","KHR1827",1,1,0,0,1
"26062","Khris99",7,1,1,1,10
"26063","Khristophoroz",3,10,5,0.5,5
"26064","khromh",7.5,6,4,0.666666666666667,7
"26065","Khryos",11,5,4,0.8,8
"26066","khs17",4.5,6,4,0.666666666666667,7
"26067","Khsellhu",1,55,10,0.181818181818182,2
"26068","khuul",4,2,1,0.5,5
"26069","khyos",2,54,16,0.296296296296296,3
"26070","ki-zu",3.5,10,7,0.7,7
"26071","ki0ku",3,13,7,0.538461538461538,6
"26072","Kia2804",4,9,7,0.777777777777778,8
"26073","kiacchi",3,8,6,0.75,8
"26074","kianbung",5,17,10,0.588235294117647,6
"26075","kiantegray",2,2,0,0,1
"26076","Kiara_Pyrenei",5.5,2,2,1,10
"26077","Kiara_Yuichi",7,1,1,1,10
"26078","kiaratsukki",3,11,6,0.545454545454545,6
"26079","kiaricake",2.5,2,1,0.5,5
"26080","Kiarika",3.5,22,17,0.772727272727273,8
"26081","Kiaros_Mokushi",2,1,0,0,1
"26082","Kiary",4,53,34,0.641509433962264,7
"26083","kiaspa",3,11,7,0.636363636363636,7
"26084","Kiaten",2.5,2,1,0.5,5
"26085","Kiba_Senpai",4,4,3,0.75,8
"26086","kiba2323",3,18,11,0.611111111111111,7
"26087","Kiba56",3,1,1,1,10
"26088","Kiba666",3.5,2,2,1,10
"26089","Kiba93",2,14,6,0.428571428571429,5
"26090","kibahyuga",3,3,2,0.666666666666667,7
"26091","kibakh998",4,1,1,1,10
"26092","KibaSrb69",2,1,0,0,1
"26093","Kibation",2,2,0,0,1
"26094","Kibavek",1,1,0,0,1
"26095","kibawa",3,30,17,0.566666666666667,6
"26096","Kibble123",5,11,10,0.909090909090909,10
"26097","Kiberhag",5,11,8,0.727272727272727,8
"26098","Kiberkos",4,2,1,0.5,5
"26099","kibina97",6,4,3,0.75,8
"26100","kibis54",2,2,1,0.5,5
"26101","Kibo269",10,1,1,1,10
"26102","Kibou",3,47,25,0.531914893617021,6
"26103","Kibsy",4,3,3,1,10
"26104","kiBumie-chan",1,6,0,0,1
"26105","kicayek",5,8,7,0.875,9
"26106","KicerK",6,8,6,0.75,8
"26107","kichinichi",6.5,2,1,0.5,5
"26108","kichiriko",7,1,1,1,10
"26109","kickassneko74792",2,18,7,0.388888888888889,4
"26110","kickback",1,6,2,0.333333333333333,4
"26111","kickflip",11,1,1,1,10
"26112","KickinT",3,1,1,1,10
"26113","kickthebucket",4,6,4,0.666666666666667,7
"26114","KickTheHell",2,3,0,0,1
"26115","Kicraxnual",15,2,2,1,10
"26116","Kicum",2,5,2,0.4,4
"26117","kid_gloves",6.5,4,4,1,10
"26118","kidas",3,1,1,1,10
"26119","KidC",4.5,14,9,0.642857142857143,7
"26120","KidCrimson",3,3,2,0.666666666666667,7
"26121","kiddcrow",10.5,2,2,1,10
"26122","Kiddu",3,1,1,1,10
"26123","kiddypul",8,1,1,1,10
"26124","kidkay",1,1,0,0,1
"26125","Kidnapped",2,11,5,0.454545454545455,5
"26126","kidney_thief87",4,2,2,1,10
"26127","KIDory",1,3,1,0.333333333333333,4
"26128","KidoVV",3,6,4,0.666666666666667,7
"26129","kidrobot",4,1,1,1,10
"26130","kidsouuul",6,38,38,1,10
"26131","kidsrock521",4,5,3,0.6,6
"26132","Kidwoohda",3,27,16,0.592592592592593,6
"26133","KidX",2,5,2,0.4,4
"26134","KielanoDokichte",5,6,4,0.666666666666667,7
"26135","kielek117",1,15,4,0.266666666666667,3
"26136","Kiene",7.5,2,2,1,10
"26137","Kienwynn",2.5,12,6,0.5,5
"26138","kieok",1,5,0,0,1
"26139","Kiepas",9,2,2,1,10
"26140","Kieran2K",3,3,2,0.666666666666667,7
"26141","kierann",2,2,0,0,1
"26142","KieraPotato",6,1,1,1,10
"26143","Kieras",9,1,1,1,10
"26144","KieraScarlet",2,1,0,0,1
"26145","Kieren_Navina",12,1,1,1,10
"26146","kieron08",3,11,8,0.727272727272727,8
"26147","kierzno",4,7,5,0.714285714285714,8
"26148","kiesa747",5,1,1,1,10
"26149","kieslowski",2.5,4,2,0.5,5
"26150","Kievnstavick",3,5,4,0.8,8
"26151","Kigachan",3,7,5,0.714285714285714,8
"26152","KigaOmoi",12,3,3,1,10
"26153","Kigaru",5.5,6,6,1,10
"26154","Kigarya",2,1,0,0,1
"26155","Kigen",14,1,1,1,10
"26156","Kigganaku",2,1,0,0,1
"26157","Kihaku",6,6,5,0.833333333333333,9
"26158","kihyun",8,13,11,0.846153846153846,9
"26159","Kii_Dantalian",3,1,1,1,10
"26160","Kii-",1.5,4,1,0.25,3
"26161","Kiiba",2,7,2,0.285714285714286,3
"26162","kiichan123",3,55,33,0.6,6
"26163","Kiichikin",1,17,5,0.294117647058824,3
"26164","KIIEA",11.5,2,2,1,10
"26165","kiimmiiej2112",2,5,2,0.4,4
"26166","Kiingz",5,4,3,0.75,8
"26167","kiinst",5,68,59,0.867647058823529,9
"26168","KIIRA",12,3,3,1,10
"26169","Kiiro03",5,23,15,0.652173913043478,7
"26170","Kiiroi",2,4,2,0.5,5
"26171","KiiroiSenko",6,7,5,0.714285714285714,8
"26172","kiirokeki",1,1,0,0,1
"26173","kiisu246",5,1,1,1,10
"26174","Kijanka",4,31,26,0.838709677419355,9
"26175","kijioto",9,2,2,1,10
"26176","Kijosan",3,3,2,0.666666666666667,7
"26177","KiJzOr",5,4,3,0.75,8
"26178","kikabuu",1,1,0,0,1
"26179","Kikas123",1,12,3,0.25,3
"26180","kikasmajlik",2,1,0,0,1
"26181","Kike",4,11,9,0.818181818181818,9
"26182","Kikeron",1,18,4,0.222222222222222,3
"26183","Kiki_6789",2.5,4,2,0.5,5
"26184","Kiki_Walker",1,1,0,0,1
"26185","kiki-san",7.5,4,4,1,10
"26186","kiki19972",3,16,10,0.625,7
"26187","kikia_ookami",3.5,4,2,0.5,5
"26188","Kikiei",4,4,3,0.75,8
"26189","KikieLog",4,3,2,0.666666666666667,7
"26190","kikifanta",4,1,1,1,10
"26191","KikiGabriella7",1,34,8,0.235294117647059,3
"26192","KikiKannibal",2,115,50,0.434782608695652,5
"26193","Kikimaid",3,2,2,1,10
"26194","kikimanox",10,1,1,1,10
"26195","kikinac",1,5,2,0.4,4
"26196","Kikisniper",5,3,3,1,10
"26197","Kikitsu",4,4,2,0.5,5
"26198","Kikitten",2,2,1,0.5,5
"26199","Kikkes",4.5,6,6,1,10
"26200","kikkoman251",6,1,1,1,10
"26201","Kikku",2,7,3,0.428571428571429,5
"26202","Kiko-Kitsune",6.5,2,2,1,10
"26203","KiKO4LiFE",4,10,7,0.7,7
"26204","KikoJP",6,9,9,1,10
"26205","kikoredog",1.5,2,0,0,1
"26206","Kiku-ame",2,39,19,0.487179487179487,5
"26207","Kikuchi_love",6.5,6,6,1,10
"26208","kikuchimera",2,5,2,0.4,4
"26209","Kikusui",8,3,2,0.666666666666667,7
"26210","Kiky_AnimeGirl",6,3,2,0.666666666666667,7
"26211","kiky00",2,23,9,0.391304347826087,4
"26212","Kikyo5622",4,5,4,0.8,8
"26213","kikyo701",5,1,1,1,10
"26214","kikyolover1",8,1,1,1,10
"26215","Kilaa",6.5,4,4,1,10
"26216","kilalaxrei12",1,8,1,0.125,2
"26217","Kilareth",6,1,1,1,10
"26218","kilbiller",3,25,15,0.6,6
"26219","Kilex1337",1,10,1,0.1,1
"26220","Kilian_Vlist",3,1,1,1,10
"26221","Kilimansharo",3,33,19,0.575757575757576,6
"26222","kill_good_inc",4,13,11,0.846153846153846,9
"26223","kill-joy-alej",4,5,3,0.6,6
"26224","killa69917",3,5,4,0.8,8
"26225","killafrost",17,1,1,1,10
"26226","killahBluebird",2,4,1,0.25,3
"26227","Killamanik",2,25,10,0.4,4
"26228","Killargh-Queen",1,5,0,0,1
"26229","KiLLaUrSeLv",1,1,0,0,1
"26230","killbaks",3,8,5,0.625,7
"26231","Killbay_Kun",2,17,5,0.294117647058824,3
"26232","killdudead",2,6,2,0.333333333333333,4
"26233","killeeivous",4,3,2,0.666666666666667,7
"26234","Killeh",10,1,1,1,10
"26235","Killer16",3,1,1,1,10
"26236","killer5264",6,5,5,1,10
"26237","Killer58",4,1,1,1,10
"26238","killerant0",3.5,2,1,0.5,5
"26239","Killerbee",1,237,65,0.274261603375527,3
"26240","KillerDizzy",2.5,4,2,0.5,5
"26241","killerexx",4.5,2,1,0.5,5
"26242","killerfett0",3,4,2,0.5,5
"26243","killerhaha100",1,1,0,0,1
"26244","KillerKarpalo",1,1,0,0,1
"26245","killerkatousha",3,1,1,1,10
"26246","killerkoolaid",7,7,7,1,10
"26247","KillerMan91",2,17,7,0.411764705882353,5
"26248","KillerOsaka",3,35,19,0.542857142857143,6
"26249","Killerpokes",1,3,0,0,1
"26250","killerpoyo",11,1,1,1,10
"26251","KillerSKull",1,1,0,0,1
"26252","killerter",4,1,1,1,10
"26253","KillerTomato44",7,1,1,1,10
"26254","Killerugly",2,29,11,0.379310344827586,4
"26255","KillerUnicorn",6,2,2,1,10
"26256","killion130",5,7,6,0.857142857142857,9
"26257","Killjaw",4,4,4,1,10
"26258","killjoy1309",5,1,1,1,10
"26259","killmaster",2,19,6,0.315789473684211,4
"26260","killme",1,7,2,0.285714285714286,3
"26261","KillNot404",2.5,30,15,0.5,5
"26262","killoff",5,29,26,0.896551724137931,9
"26263","Killraven",1,4,1,0.25,3
"26264","killrollo",6,5,4,0.8,8
"26265","KillSpiegel",5,32,25,0.78125,8
"26266","KILLTECH",5,5,4,0.8,8
"26267","Killtheman29",7,5,4,0.8,8
"26268","killthesnakesx",1,1,0,0,1
"26269","Killua10969",4,2,2,1,10
"26270","KilluaMilgrau",4,9,6,0.666666666666667,7
"26271","Killuara",1,13,3,0.230769230769231,3
"26272","Killuasama",15,2,2,1,10
"26273","KilluaXHunter",4,38,26,0.684210526315789,7
"26274","KilluaZoIdyck",5,3,3,1,10
"26275","killuer",5,1,1,1,10
"26276","Killuuni",1,3,1,0.333333333333333,4
"26277","KillWaifus4Laifu",3,20,17,0.85,9
"26278","killybilly",2.5,2,1,0.5,5
"26279","KillZangetsu",2,31,15,0.483870967741935,5
"26280","Kilnerbanker",5,16,11,0.6875,7
"26281","KiLua-Man",1.5,4,1,0.25,3
"26282","Kilvann",2.5,24,12,0.5,5
"26283","kilykil",3.5,32,23,0.71875,8
"26284","kilzo",2,16,4,0.25,3
"26285","kilzon",12,1,1,1,10
"26286","kim-mu",1,2,0,0,1
"26287","Kimaen_Irat_Tcha",6,3,2,0.666666666666667,7
"26288","Kimagami",7,2,2,1,10
"26289","Kimahu",4,1,1,1,10
"26290","Kiman",5,7,5,0.714285714285714,8
"26291","Kimasuar_Sama",4,3,2,0.666666666666667,7
"26292","KimberlyAnne",3.5,42,29,0.69047619047619,7
"26293","kimchipride",3,5,4,0.8,8
"26294","KimchiShop",4,22,14,0.636363636363636,7
"26295","Kimczak",3,2,1,0.5,5
"26296","kimdoyun10",2,9,3,0.333333333333333,4
"26297","kimeramon",6,1,1,1,10
"26298","Kimhiko",3.5,6,3,0.5,5
"26299","kimi",24,1,1,1,10
"26300","kiMi67",1,1,0,0,1
"26301","kimi7cute",3.5,2,2,1,10
"26302","Kimihairu",2,20,8,0.4,4
"26303","kimiko97",1,1,0,0,1
"26304","KimikoKosh",5,2,2,1,10
"26305","KimikoxSakaki",2,42,16,0.380952380952381,4
"26306","Kimis",4,1,1,1,10
"26307","Kimiyon",4,1,1,1,10
"26308","Kimizu",2,4,1,0.25,3
"26309","kimjoonmyun",2.5,2,1,0.5,5
"26310","KimJungMoon",5.5,4,4,1,10
"26311","kimjwo",3,7,4,0.571428571428571,6
"26312","Kimkun4",1.5,12,4,0.333333333333333,4
"26313","kimlmo",5,1,1,1,10
"26314","Kimmel",3,1,1,1,10
"26315","kimmetje09",4,1,1,1,10
"26316","kimmey_TARE",6,3,2,0.666666666666667,7
"26317","kimmi098",4,2,2,1,10
"26318","Kimmu-chan",7,9,7,0.777777777777778,8
"26319","kimo3010",10,1,1,1,10
"26320","kimono307",8.5,8,8,1,10
"26321","kimosuji",1,9,0,0,1
"26322","Kimpen97",2,2,1,0.5,5
"26323","kimsohyunismygf",9,4,4,1,10
"26324","kimsuzie",3,2,1,0.5,5
"26325","Kimura",4,62,48,0.774193548387097,8
"26326","Kimuraaaa",2,11,2,0.181818181818182,2
"26327","Kimuramasato",2,1,0,0,1
"26328","kimyonagirl",2,5,2,0.4,4
"26329","Kin_Pumpkin",2,21,8,0.380952380952381,4
"26330","Kinaki",1,5,1,0.2,2
"26331","Kinato",1.5,8,2,0.25,3
"26332","kinbari08",2,26,12,0.461538461538462,5
"26333","kinderkoza",2,19,8,0.421052631578947,5
"26334","kindle-kun",3,6,4,0.666666666666667,7
"26335","Kindou",5,26,23,0.884615384615385,9
"26336","Kineta",5,2,2,1,10
"26337","Kinfield",3,6,4,0.666666666666667,7
"26338","King__Arthur",5,27,20,0.740740740740741,8
"26339","King_Antonius",9,2,2,1,10
"26340","King_Kazuma",3,5,3,0.6,6
"26341","King_Kirito",17.5,22,22,1,10
"26342","King_Kittan",2,9,4,0.444444444444444,5
"26343","King_Lycan",3.5,2,1,0.5,5
"26344","King_Miki",1,1,0,0,1
"26345","King_Necrow",3,9,5,0.555555555555556,6
"26346","King_of_Lilims",2,7,1,0.142857142857143,2
"26347","king_pineapple",1,3,1,0.333333333333333,4
"26348","King_R",3,3,2,0.666666666666667,7
"26349","King_Saleh",1,1,0,0,1
"26350","King-Charos",8,3,3,1,10
"26351","King-Draake",2,15,6,0.4,4
"26352","KinG-KiLLeR",6,1,1,1,10
"26353","King-Kwai",6,1,1,1,10
"26354","King-Of-Bandits",3,14,9,0.642857142857143,7
"26355","King-of-souls",3,22,14,0.636363636363636,7
"26356","king-veil",1,1,0,0,1
"26357","King0fDespair",6,3,3,1,10
"26358","King0fKings",3,5,4,0.8,8
"26359","King4Ages",3.5,2,1,0.5,5
"26360","KingAmbrose",4,1,1,1,10
"26361","KingAMD",1,26,4,0.153846153846154,2
"26362","KingAmine43",2,3,1,0.333333333333333,4
"26363","kinganimefan14",3,1,1,1,10
"26364","KingArthur",7,3,3,1,10
"26365","Kingbezerk",2,1,0,0,1
"26366","KingBishi",7,1,1,1,10
"26367","kingck",4,1,1,1,10
"26368","KingCloud",2,18,7,0.388888888888889,4
"26369","KingCodeMonkey",1,2,0,0,1
"26370","KingCourier",1,2,0,0,1
"26371","kingdave212",3,42,29,0.69047619047619,7
"26372","KingDeadKira",4,5,3,0.6,6
"26373","KingDesert38",4,43,26,0.604651162790698,7
"26374","KingdomHeart",4,1,1,1,10
"26375","kingdomhearts",8,7,6,0.857142857142857,9
"26376","KingdomLady",2,20,8,0.4,4
"26377","kingdommoutenfan",2,9,4,0.444444444444444,5
"26378","KingdomOfCows",1,3,1,0.333333333333333,4
"26379","Kingdra311",1.5,2,0,0,1
"26380","kinger2005",2,1,0,0,1
"26381","kingfelix92",10,4,4,1,10
"26382","Kinggek",1,1,0,0,1
"26383","KingHarkinian",4.5,8,5,0.625,7
"26384","Kinghelix7",1,2,0,0,1
"26385","kinghippo1000",5,1,1,1,10
"26386","kingjezter",2,2,0,0,1
"26387","KingK",9,1,1,1,10
"26388","KingKameleon",3.5,2,2,1,10
"26389","KingKazma21",5,3,2,0.666666666666667,7
"26390","KingKey",2,5,1,0.2,2
"26391","KingKhaotik",2,40,8,0.2,2
"26392","KingKong",7,2,2,1,10
"26393","KingKwini",5,1,1,1,10
"26394","KingLear",3,19,15,0.789473684210526,8
"26395","kinglyking",2,9,2,0.222222222222222,3
"26396","kingmand",3.5,6,4,0.666666666666667,7
"26397","kingmat3",4,1,1,1,10
"26398","KingNigger",6,7,5,0.714285714285714,8
"26399","Kingofall",8,3,3,1,10
"26400","KingofBushido",9,2,1,0.5,5
"26401","KingofConquerors",1.5,14,5,0.357142857142857,4
"26402","kingofdarkness",3,6,3,0.5,5
"26403","kingofkings",1,1,0,0,1
"26404","kingoOOo",5,13,13,1,10
"26405","KingPhizzle",5.5,8,8,1,10
"26406","KingProgdor",9,1,1,1,10
"26407","KingRecycle",2,15,7,0.466666666666667,5
"26408","KingRex",5,3,3,1,10
"26409","KingRider",4,39,35,0.897435897435897,9
"26410","KingRin",2.5,12,6,0.5,5
"26411","KingRyumba",1,18,2,0.111111111111111,2
"26412","KingSaber",6.5,14,13,0.928571428571429,10
"26413","KingSadistic",2.5,2,1,0.5,5
"26414","KingSB",1,55,0,0,1
"26415","Kingsford",1,3,0,0,1
"26416","kingsheep812",2,11,5,0.454545454545455,5
"26417","Kingshuk",22,1,1,1,10
"26418","KingShuOuma",3,3,2,0.666666666666667,7
"26419","kingsix",1,4,0,0,1
"26420","KingsofLeon",4,3,3,1,10
"26421","Kingson",1.5,6,2,0.333333333333333,4
"26422","KingSophie",4,18,13,0.722222222222222,8
"26423","KingTakayami",1,1,0,0,1
"26424","kingtoddA",8.5,2,2,1,10
"26425","KingUmarBashir",4,6,4,0.666666666666667,7
"26426","KingUndead",2.5,4,2,0.5,5
"26427","KingVicuus",3,4,3,0.75,8
"26428","KingWalker92",6,2,2,1,10
"26429","KingXander",8,1,1,1,10
"26430","kingyandere",1,8,1,0.125,2
"26431","kingyleon",6,1,1,1,10
"26432","KingYoshi",2,98,26,0.26530612244898,3
"26433","kingza99",4,4,3,0.75,8
"26434","kinhomelo",3.5,4,3,0.75,8
"26435","kini-san",3,4,4,1,10
"26436","Kinia505",2,1,0,0,1
"26437","kinikiero",2,5,2,0.4,4
"26438","KinioWE",5,5,3,0.6,6
"26439","kinip",3.5,4,2,0.5,5
"26440","Kiniro",3,7,4,0.571428571428571,6
"26441","kiniro_hikari",6,4,4,1,10
"26442","Kinjareta",2,2,1,0.5,5
"26443","kinks",1.5,6,1,0.166666666666667,2
"26444","kinmaj",3,15,10,0.666666666666667,7
"26445","kinnikumask",2,86,32,0.372093023255814,4
"26446","Kinny",6.5,6,5,0.833333333333333,9
"26447","kino",7,3,3,1,10
"26448","Kino_no_Tabi",3,23,12,0.521739130434783,6
"26449","Kinoba",4,1,1,1,10
"26450","Kinoli",3,24,13,0.541666666666667,6
"26451","Kinomot0",1,3,1,0.333333333333333,4
"26452","kinono",5,9,7,0.777777777777778,8
"26453","KinoSuave",2.5,6,3,0.5,5
"26454","Kinou",2,9,4,0.444444444444444,5
"26455","Kinow",2,63,30,0.476190476190476,5
"26456","Kinpatsu_",4,1,1,1,10
"26457","Kinquas",3,3,2,0.666666666666667,7
"26458","Kinran",8.5,2,2,1,10
"26459","Kinryn",8,1,1,1,10
"26460","KinsFolk",3,27,21,0.777777777777778,8
"26461","Kinsouwa",2,3,1,0.333333333333333,4
"26462","kintama",2,20,9,0.45,5
"26463","Kintheroth",5.5,2,2,1,10
"26464","Kintoki666",3,4,3,0.75,8
"26465","Kintooun",4.5,14,9,0.642857142857143,7
"26466","Kintori",4.5,2,2,1,10
"26467","Kinuye",3,5,3,0.6,6
"26468","Kinzo",1,83,28,0.337349397590361,4
"26469","Kiodash",3.5,34,21,0.617647058823529,7
"26470","kioniel",20,1,1,1,10
"26471","kiookami",3,3,2,0.666666666666667,7
"26472","Kioshi_Okazaki",2,15,7,0.466666666666667,5
"26473","Kioshia",2,1,0,0,1
"26474","kiotsuga",4.5,2,1,0.5,5
"26475","Kipichuu",3,5,3,0.6,6
"26476","kipik",3,49,27,0.551020408163265,6
"26477","kipp",1.5,2,0,0,1
"26478","kippei-san",1,53,6,0.113207547169811,2
"26479","Kipsi",6,2,2,1,10
"26480","kipsnak",4,3,2,0.666666666666667,7
"26481","Kira_Kitagawa",4,18,12,0.666666666666667,7
"26482","Kira_Moore",5,2,2,1,10
"26483","kira_sakura",4.5,2,1,0.5,5
"26484","Kira_Yamato619",3,9,5,0.555555555555556,6
"26485","Kira-chan",3,2,1,0.5,5
"26486","Kira-chan_Anime",1,7,2,0.285714285714286,3
"26487","Kira-kirito",2,4,2,0.5,5
"26488","Kira-kun",4,1,1,1,10
"26489","kira1012",5,23,16,0.695652173913043,7
"26490","kira619",8,2,2,1,10
"26491","kira993",4,7,4,0.571428571428571,6
"26492","kira999",5,1,1,1,10
"26493","Kiraak-Kun",4,5,5,1,10
"26494","Kirachan",3.5,6,4,0.666666666666667,7
"26495","kirades",2,3,1,0.333333333333333,4
"26496","kiradesu",3,26,18,0.692307692307692,7
"26497","KiraDesu19",6,1,1,1,10
"26498","KiraDN",5,2,2,1,10
"26499","Kiraen",2,19,9,0.473684210526316,5
"26500","kirafan1013",5,5,4,0.8,8
"26501","KiraHelper",1,3,0,0,1
"26502","KiraIsL",1,33,8,0.242424242424242,3
"26503","Kiraism",5,11,8,0.727272727272727,8
"26504","KiraKatsuki",1,56,15,0.267857142857143,3
"26505","KiraKira",12,1,1,1,10
"26506","KiraKiraKill3r",5.5,8,6,0.75,8
"26507","KiraKoyomi",2.5,6,3,0.5,5
"26508","KirakuSenpai",2,11,3,0.272727272727273,3
"26509","kiralu",2,1,0,0,1
"26510","Kiraly",3,82,58,0.707317073170732,8
"26511","KiralyRE",8,1,1,1,10
"26512","KiraMustDie",7,1,1,1,10
"26513","KiraNakazato",3,1,1,1,10
"26514","KiraraChihiro",1.5,2,0,0,1
"26515","kirarakim",5,14,13,0.928571428571429,10
"26516","Kirasek",6,1,1,1,10
"26517","Kirashi",2,1,0,0,1
"26518","kirashiratori",4,2,2,1,10
"26519","KirasNote",4,3,2,0.666666666666667,7
"26520","KiraTakuto",2,33,9,0.272727272727273,3
"26521","kirAth-shiAue",3,10,9,0.9,9
"26522","KiraTM",6,11,9,0.818181818181818,9
"26523","KiraUAE",3,7,4,0.571428571428571,6
"26524","kiraUP",1,1,0,0,1
"26525","KiraxYamato",7.5,2,2,1,10
"26526","KiraYamato209",1,1,0,0,1
"26527","KiraYoshikage",2,32,15,0.46875,5
"26528","kirballs1",4,2,2,1,10
"26529","Kirbichu",3,15,9,0.6,6
"26530","Kirbonion",6,45,32,0.711111111111111,8
"26531","kirby",2,31,6,0.193548387096774,2
"26532","kirbykirb",1.5,16,6,0.375,4
"26533","KirbyOOT",7,27,27,1,10
"26534","KirbySeph",19,1,1,1,10
"26535","kirdeS",7,1,1,1,10
"26536","kirea2",2.5,2,1,0.5,5
"26537","kireev20000",3,6,4,0.666666666666667,7
"26538","kiren333",3,4,2,0.5,5
"26539","Kireta",2,5,1,0.2,2
"26540","Kirfu",5,4,4,1,10
"26541","Kiri_Kaoru",4,5,4,0.8,8
"26542","kiri-catastrophe",4,8,6,0.75,8
"26543","Kirichigoku",3,1,1,1,10
"26544","Kiridzagi",12,2,2,1,10
"26545","kirielthefallen",1,6,0,0,1
"26546","Kirienna",3,7,4,0.571428571428571,6
"26547","Kirigaya_Yato",3,36,28,0.777777777777778,8
"26548","Kirihara_Akaya",5,21,12,0.571428571428571,6
"26549","Kirihara_Atom",1,4,1,0.25,3
"26550","kiriikiri",1,64,12,0.1875,2
"26551","Kiriikun",3,12,7,0.583333333333333,6
"26552","Kirika-",3,10,7,0.7,7
"26553","Kirikata",2,11,3,0.272727272727273,3
"26554","Kirikocchi",3.5,2,2,1,10
"26555","kirillre4",2.5,2,1,0.5,5
"26556","Kirima",4,10,9,0.9,9
"26557","Kirimao",3.5,2,2,1,10
"26558","Kirimoshi",5,19,13,0.684210526315789,7
"26559","Kirinke",4,6,5,0.833333333333333,9
"26560","KirinKirin",3,3,2,0.666666666666667,7
"26561","KirinoChama",9,2,2,1,10
"26562","kirinokisu",3,14,9,0.642857142857143,7
"26563","Kirio",3.5,2,1,0.5,5
"26564","kirio-nekoyanagi",3,3,2,0.666666666666667,7
"26565","Kirion",1,133,30,0.225563909774436,3
"26566","KiRIOTom",5,13,12,0.923076923076923,10
"26567","kiririnshi",5,1,1,1,10
"26568","Kirisaki",4,30,21,0.7,7
"26569","Kirisaki-X2",2,43,19,0.441860465116279,5
"26570","kirishimaFR",4,3,2,0.666666666666667,7
"26571","kirisin",2.5,8,4,0.5,5
"26572","KiRiT0sh",6,3,3,1,10
"26573","Kirito",4,3,2,0.666666666666667,7
"26574","kirito_dragneel",2,1,0,0,1
"26575","Kirito_kun_nya",4,4,4,1,10
"26576","Kirito4life",3,1,1,1,10
"26577","KiritoDarkSword",8.5,4,4,1,10
"26578","KiritoKun",2,7,3,0.428571428571429,5
"26579","Kiriton",7,1,1,1,10
"26580","KiritoSaoBr123",1,1,0,0,1
"26581","KiritotheBeater",2,7,3,0.428571428571429,5
"26582","KiritoxAsuna",2,9,2,0.222222222222222,3
"26583","KiritoXxS",2.5,6,3,0.5,5
"26584","Kiritsadgu",2.5,34,17,0.5,5
"26585","Kiritsugu-98",3,32,17,0.53125,6
"26586","Kiritsugu0",2,3,1,0.333333333333333,4
"26587","kiriya",5,11,11,1,10
"26588","Kiriyin",2.5,6,3,0.5,5
"26589","Kirizake",1,1,0,0,1
"26590","KiriZama",2,7,3,0.428571428571429,5
"26591","Kirizawa_",4.5,2,2,1,10
"26592","kirjel",3,11,7,0.636363636363636,7
"26593","KirkD",1,5,1,0.2,2
"26594","KirkieBirkie",1,59,21,0.355932203389831,4
"26595","Kirko",5,25,22,0.88,9
"26596","Kirky",3,8,6,0.75,8
"26597","Kirmint",4,11,9,0.818181818181818,9
"26598","Kiro-Kirigaya",2.5,4,2,0.5,5
"26599","kirock",4,1,1,1,10
"26600","kiroHQ",2,10,3,0.3,3
"26601","Kironomi",18,1,1,1,10
"26602","Kirry",3,9,5,0.555555555555556,6
"26603","kirsanov",2,8,2,0.25,3
"26604","Kirsanyasha",1,1,0,0,1
"26605","Kirsehn",1,1,0,0,1
"26606","KirssG",4,6,5,0.833333333333333,9
"26607","KirstyBear",7,1,1,1,10
"26608","kirstyjohnson",1,39,6,0.153846153846154,2
"26609","Kiru",5,3,2,0.666666666666667,7
"26610","KiruaScreamer",2.5,8,4,0.5,5
"26611","KiruKat0",3,19,12,0.631578947368421,7
"26612","Kirukato",4,28,16,0.571428571428571,6
"26613","kirumichi",3,3,2,0.666666666666667,7
"26614","Kirunee",7,2,2,1,10
"26615","kirusaki",2,7,3,0.428571428571429,5
"26616","Kiruth",5,4,3,0.75,8
"26617","Kiryaka",3,15,11,0.733333333333333,8
"26618","KiryuKun00x",4,21,16,0.761904761904762,8
